,Date,Time,Proximity Sensor 1
0,10/04/21,00:00:14,1.8663
1,10/04/21,00:00:25,1.8656
2,10/04/21,00:00:36,1.8648
3,10/04/21,00:00:47,1.8656
4,10/04/21,00:00:57,1.8663
5,10/04/21,00:01:08,1.867
6,10/04/21,00:01:19,1.8663
7,10/04/21,00:01:30,1.8684
8,10/04/21,00:01:41,1.8684
9,10/04/21,00:01:52,1.872
10,10/04/21,00:02:03,1.8706
11,10/04/21,00:02:14,1.8706
12,10/04/21,00:02:25,1.8713
13,10/04/21,00:02:36,1.8706
14,10/04/21,00:02:47,1.8713
15,10/04/21,00:02:58,1.8713
16,10/04/21,00:03:09,1.8706
17,10/04/21,00:03:20,1.8699
18,10/04/21,00:03:31,1.867
19,10/04/21,00:03:42,1.8663
20,10/04/21,00:03:53,1.8663
21,10/04/21,00:04:04,1.867
22,10/04/21,00:04:15,1.8684
23,10/04/21,00:04:26,1.8699
24,10/04/21,00:04:36,1.8706
25,10/04/21,00:04:47,1.872
26,10/04/21,00:04:58,1.8706
27,10/04/21,00:05:09,1.8706
28,10/04/21,00:05:20,1.8684
29,10/04/21,00:05:31,1.8699
30,10/04/21,00:05:42,1.8699
31,10/04/21,00:05:53,1.8699
32,10/04/21,00:06:04,1.8713
33,10/04/21,00:06:15,1.8706
34,10/04/21,00:06:26,1.867
35,10/04/21,00:06:37,1.8656
36,10/04/21,00:06:48,1.8648
37,10/04/21,00:06:59,1.8648
38,10/04/21,00:07:10,1.8656
39,10/04/21,00:07:21,1.8648
40,10/04/21,00:07:31,1.8663
41,10/04/21,00:07:42,1.8699
42,10/04/21,00:07:53,1.8706
43,10/04/21,00:08:04,1.8699
44,10/04/21,00:08:15,1.8684
45,10/04/21,00:08:26,1.8713
46,10/04/21,00:08:37,1.8727
47,10/04/21,00:08:48,1.8727
48,10/04/21,00:08:59,1.8727
49,10/04/21,00:09:10,1.8734
50,10/04/21,00:09:21,1.8742
51,10/04/21,00:09:32,1.8742
52,10/04/21,00:09:43,1.8727
53,10/04/21,00:09:54,1.8699
54,10/04/21,00:10:05,1.8677
55,10/04/21,00:10:16,1.867
56,10/04/21,00:10:27,1.8684
57,10/04/21,00:10:38,1.8699
58,10/04/21,00:10:49,1.8706
59,10/04/21,00:11:00,1.8699
60,10/04/21,00:11:11,1.8699
61,10/04/21,00:11:22,1.8699
62,10/04/21,00:11:33,1.8713
63,10/04/21,00:11:44,1.8713
64,10/04/21,00:11:55,1.8727
65,10/04/21,00:12:05,1.8734
66,10/04/21,00:12:16,1.8742
67,10/04/21,00:12:27,1.8734
68,10/04/21,00:12:38,1.8727
69,10/04/21,00:12:49,1.872
70,10/04/21,00:13:00,1.8713
71,10/04/21,00:13:11,1.8713
72,10/04/21,00:13:22,1.8713
73,10/04/21,00:13:33,1.872
74,10/04/21,00:13:44,1.8713
75,10/04/21,00:13:55,1.872
76,10/04/21,00:14:05,1.8713
77,10/04/21,00:14:16,1.8699
78,10/04/21,00:14:27,1.8656
79,10/04/21,00:14:38,1.8663
80,10/04/21,00:14:49,1.8663
81,10/04/21,00:15:00,1.867
82,10/04/21,00:15:11,1.8684
83,10/04/21,00:15:21,1.8706
84,10/04/21,00:15:32,1.8706
85,10/04/21,00:15:43,1.8713
86,10/04/21,00:15:54,1.867
87,10/04/21,00:16:05,1.867
88,10/04/21,00:16:16,1.8663
89,10/04/21,00:16:27,1.8684
90,10/04/21,00:16:38,1.867
91,10/04/21,00:16:49,1.867
92,10/04/21,00:17:00,1.8699
93,10/04/21,00:17:11,1.8706
94,10/04/21,00:17:22,1.8699
95,10/04/21,00:17:33,1.8699
96,10/04/21,00:17:44,1.867
97,10/04/21,00:17:55,1.8656
98,10/04/21,00:18:06,1.8656
99,10/04/21,00:18:17,1.8656
100,10/04/21,00:18:28,1.8663
101,10/04/21,00:18:39,1.867
102,10/04/21,00:18:50,1.867
103,10/04/21,00:19:01,1.8663
104,10/04/21,00:19:12,1.8684
105,10/04/21,00:19:23,1.867
106,10/04/21,00:19:34,1.8684
107,10/04/21,00:19:45,1.8684
108,10/04/21,00:19:55,1.8699
109,10/04/21,00:20:06,1.8713
110,10/04/21,00:20:17,1.8713
111,10/04/21,00:20:28,1.8706
112,10/04/21,00:20:39,1.8699
113,10/04/21,00:20:50,1.8663
114,10/04/21,00:21:01,1.8648
115,10/04/21,00:21:12,1.8648
116,10/04/21,00:21:23,1.8656
117,10/04/21,00:21:34,1.8663
118,10/04/21,00:21:45,1.8663
119,10/04/21,00:21:56,1.867
120,10/04/21,00:22:07,1.8663
121,10/04/21,00:22:18,1.8663
122,10/04/21,00:22:29,1.8663
123,10/04/21,00:22:40,1.8663
124,10/04/21,00:22:50,1.867
125,10/04/21,00:23:01,1.867
126,10/04/21,00:23:12,1.8684
127,10/04/21,00:23:23,1.8706
128,10/04/21,00:23:34,1.8684
129,10/04/21,00:23:45,1.8699
130,10/04/21,00:23:56,1.867
131,10/04/21,00:24:07,1.8684
132,10/04/21,00:24:18,1.8663
133,10/04/21,00:24:29,1.867
134,10/04/21,00:24:39,1.8684
135,10/04/21,00:24:50,1.8663
136,10/04/21,00:25:01,1.867
137,10/04/21,00:25:12,1.867
138,10/04/21,00:25:23,1.8684
139,10/04/21,00:25:34,1.8699
140,10/04/21,00:25:45,1.8706
141,10/04/21,00:25:56,1.8706
142,10/04/21,00:26:07,1.8706
143,10/04/21,00:26:18,1.8713
144,10/04/21,00:26:29,1.8699
145,10/04/21,00:26:40,1.867
146,10/04/21,00:26:51,1.8663
147,10/04/21,00:27:02,1.867
148,10/04/21,00:27:13,1.867
149,10/04/21,00:27:23,1.8663
150,10/04/21,00:27:34,1.867
