,Date,Time,Proximity Sensor 3
0,23/01/19,19:07:09,2.1688
1,23/01/19,19:07:19,2.1645
2,23/01/19,19:07:29,2.1616
3,23/01/19,19:07:39,2.1566
4,23/01/19,19:07:49,2.1544
5,23/01/19,19:07:59,2.1501
6,23/01/19,19:08:09,2.1501
7,23/01/19,19:08:19,2.1473
8,23/01/19,19:08:29,2.1494
9,23/01/19,19:08:39,2.1451
10,23/01/19,19:08:49,2.1451
11,23/01/19,19:08:59,2.1451
12,23/01/19,19:09:09,2.1451
13,23/01/19,19:09:19,2.1465
14,23/01/19,19:09:29,2.1473
15,23/01/19,19:09:39,2.1465
16,23/01/19,19:09:49,2.153
17,23/01/19,19:09:59,2.1559
18,23/01/19,19:10:09,2.1566
19,23/01/19,19:10:19,2.1544
20,23/01/19,19:10:29,2.1587
21,23/01/19,19:10:39,2.153
22,23/01/19,19:10:49,2.153
23,23/01/19,19:10:59,2.153
24,23/01/19,19:11:09,2.1523
25,23/01/19,19:11:19,2.153
26,23/01/19,19:11:29,2.1559
27,23/01/19,19:11:39,2.1544
28,23/01/19,19:11:49,2.1523
29,23/01/19,19:11:59,2.1494
30,23/01/19,19:12:10,2.1494
31,23/01/19,19:12:20,2.1408
32,23/01/19,19:12:29,2.1415
33,23/01/19,19:12:39,2.1444
34,23/01/19,19:12:50,2.1458
35,23/01/19,19:13:00,2.1422
36,23/01/19,19:13:09,2.143
37,23/01/19,19:13:19,2.1401
38,23/01/19,19:13:29,2.1422
39,23/01/19,19:13:39,2.1394
40,23/01/19,19:13:49,2.1437
41,23/01/19,19:13:59,2.1422
42,23/01/19,19:14:10,2.1437
43,23/01/19,19:14:20,2.1444
44,23/01/19,19:14:30,2.1415
45,23/01/19,19:14:40,2.1408
46,23/01/19,19:14:50,2.1379
47,23/01/19,19:15:00,2.1401
48,23/01/19,19:15:10,2.1394
49,23/01/19,19:15:20,2.1408
50,23/01/19,19:15:30,2.1408
51,23/01/19,19:15:40,2.1444
52,23/01/19,19:15:50,2.1458
53,23/01/19,19:16:00,2.1494
54,23/01/19,19:16:10,2.1458
55,23/01/19,19:16:20,2.1458
56,23/01/19,19:16:30,2.1437
57,23/01/19,19:16:40,2.1494
58,23/01/19,19:16:50,2.1465
59,23/01/19,19:17:00,2.1458
60,23/01/19,19:17:10,2.1465
61,23/01/19,19:17:20,2.1494
62,23/01/19,19:17:30,2.1437
63,23/01/19,19:17:40,2.1458
64,23/01/19,19:17:50,2.1444
65,23/01/19,19:18:00,2.1365
66,23/01/19,19:18:10,2.1372
67,23/01/19,19:18:20,2.1372
68,23/01/19,19:18:30,2.1365
69,23/01/19,19:18:40,2.1351
70,23/01/19,19:18:50,2.1336
71,23/01/19,19:19:00,2.1329
72,23/01/19,19:19:10,2.1344
73,23/01/19,19:19:20,2.1351
74,23/01/19,19:19:30,2.1336
75,23/01/19,19:19:40,2.1315
76,23/01/19,19:19:50,2.1315
77,23/01/19,19:20:00,2.1344
78,23/01/19,19:20:10,2.1308
79,23/01/19,19:20:20,2.1351
80,23/01/19,19:20:30,2.1336
81,23/01/19,19:20:40,2.1344
82,23/01/19,19:20:50,2.1394
83,23/01/19,19:21:00,2.1379
84,23/01/19,19:21:11,2.1394
85,23/01/19,19:21:21,2.1394
86,23/01/19,19:21:31,2.1365
87,23/01/19,19:21:40,2.1401
88,23/01/19,19:21:50,2.1394
89,23/01/19,19:22:00,2.1351
90,23/01/19,19:22:10,2.1315
91,23/01/19,19:22:20,2.1315
92,23/01/19,19:22:30,2.1322
93,23/01/19,19:22:40,2.1293
94,23/01/19,19:22:51,2.1329
95,23/01/19,19:23:01,2.1344
96,23/01/19,19:23:11,2.1365
97,23/01/19,19:23:21,2.1372
98,23/01/19,19:23:31,2.1372
99,23/01/19,19:23:41,2.1329
100,23/01/19,19:23:51,2.1315
101,23/01/19,19:24:01,2.1322
102,23/01/19,19:24:11,2.1322
103,23/01/19,19:24:21,2.1329
104,23/01/19,19:24:31,2.1322
105,23/01/19,19:24:41,2.1308
106,23/01/19,19:24:50,2.1308
107,23/01/19,19:25:01,2.1308
108,23/01/19,19:25:11,2.1322
109,23/01/19,19:25:21,2.1293
110,23/01/19,19:25:31,2.1308
111,23/01/19,19:25:41,2.1308
112,23/01/19,19:25:51,2.1336
113,23/01/19,19:26:01,2.1344
114,23/01/19,19:26:11,2.1315
115,23/01/19,19:26:21,2.1344
116,23/01/19,19:26:31,2.1329
117,23/01/19,19:26:41,2.1293
118,23/01/19,19:26:51,2.1308
119,23/01/19,19:27:01,2.1286
120,23/01/19,19:27:11,2.1286
121,23/01/19,19:27:21,2.1308
122,23/01/19,19:27:31,2.1308
123,23/01/19,19:27:41,2.1315
124,23/01/19,19:27:51,2.1286
125,23/01/19,19:28:01,2.1286
126,23/01/19,19:28:11,2.1336
127,23/01/19,19:28:21,2.1351
128,23/01/19,19:28:31,2.1372
129,23/01/19,19:28:41,2.1394
130,23/01/19,19:28:51,2.1408
131,23/01/19,19:29:01,2.1408
132,23/01/19,19:29:11,2.1372
133,23/01/19,19:29:21,2.1372
134,23/01/19,19:29:31,2.1322
135,23/01/19,19:29:41,2.1265
136,23/01/19,19:29:51,2.1258
137,23/01/19,19:30:01,2.1214
138,23/01/19,19:30:11,2.1229
139,23/01/19,19:30:21,2.1229
140,23/01/19,19:30:31,2.1214
141,23/01/19,19:30:41,2.1222
142,23/01/19,19:30:52,2.1222
143,23/01/19,19:31:02,2.1214
144,23/01/19,19:31:12,2.1222
145,23/01/19,19:31:22,2.1272
146,23/01/19,19:31:32,2.1272
147,23/01/19,19:31:42,2.1286
148,23/01/19,19:31:52,2.1315
149,23/01/19,19:32:02,2.1286
150,23/01/19,19:32:12,2.1279
151,23/01/19,19:32:22,2.1308
152,23/01/19,19:32:32,2.1272
153,23/01/19,19:32:42,2.125
154,23/01/19,19:32:52,2.1243
155,23/01/19,19:33:02,2.1258
156,23/01/19,19:33:12,2.1265
157,23/01/19,19:33:23,2.1265
158,23/01/19,19:33:33,2.1286
159,23/01/19,19:33:43,2.1272
160,23/01/19,19:33:53,2.1279
161,23/01/19,19:34:03,2.1286
162,23/01/19,19:34:13,2.1279
163,23/01/19,19:34:23,2.1308
164,23/01/19,19:34:33,2.1272
165,23/01/19,19:34:43,2.1265
166,23/01/19,19:34:53,2.1279
167,23/01/19,19:35:03,2.1265
168,23/01/19,19:35:13,2.1286
169,23/01/19,19:35:23,2.1258
170,23/01/19,19:35:33,2.1243
171,23/01/19,19:35:43,2.1258
172,23/01/19,19:35:53,2.1229
173,23/01/19,19:36:03,2.125
174,23/01/19,19:36:13,2.1229
175,23/01/19,19:36:23,2.1243
176,23/01/19,19:36:33,2.1243
177,23/01/19,19:36:43,2.1243
178,23/01/19,19:36:53,2.1258
179,23/01/19,19:37:03,2.1279
180,23/01/19,19:37:13,2.1272
181,23/01/19,19:37:23,2.1272
182,23/01/19,19:37:33,2.1258
183,23/01/19,19:37:43,2.1258
184,23/01/19,19:37:53,2.1243
185,23/01/19,19:38:03,2.1265
186,23/01/19,19:38:13,2.1293
187,23/01/19,19:38:23,2.1272
188,23/01/19,19:38:33,2.1243
189,23/01/19,19:38:43,2.125
190,23/01/19,19:38:53,2.1243
191,23/01/19,19:39:03,2.1258
192,23/01/19,19:39:14,2.1243
