,Date,Time,Proximity Sensor 1
0,03/07/18,08:58:55,1.8025
1,03/07/18,08:59:13,1.8025
2,03/07/18,08:59:30,1.8003
3,03/07/18,09:05:35,1.7996
4,03/07/18,09:05:45,1.7989
5,03/07/18,09:05:55,1.7975
6,03/07/18,09:06:05,1.7896
7,03/07/18,09:06:15,1.7874
8,03/07/18,09:06:25,1.7838
9,03/07/18,09:06:35,1.7803
10,03/07/18,09:06:45,1.7781
11,03/07/18,09:06:55,1.7745
12,03/07/18,09:07:05,1.7717
13,03/07/18,09:10:21,1.776
14,03/07/18,09:10:31,1.776
15,03/07/18,09:10:41,1.7745
16,03/07/18,09:10:51,1.7709
17,03/07/18,09:11:02,1.7666
18,03/07/18,09:11:12,1.7652
19,03/07/18,09:11:22,1.7645
20,03/07/18,09:11:32,1.7659
21,03/07/18,09:11:43,1.7659
22,03/07/18,09:11:53,1.7666
