,Date,Time,Proximity Sensor 3
0,21/06/18,10:51:14,2.234
1,21/06/18,10:51:24,2.2318
2,21/06/18,10:51:35,2.2311
3,21/06/18,10:52:27,2.2261
4,21/06/18,10:52:37,2.2146
5,21/06/18,10:52:47,2.206
6,21/06/18,10:52:58,2.1996
7,21/06/18,10:53:08,2.1974
8,21/06/18,10:53:18,2.1953
9,21/06/18,10:53:29,2.196
10,21/06/18,10:53:39,2.196
11,21/06/18,10:53:49,2.1953
12,21/06/18,10:54:00,2.1946
13,21/06/18,11:11:34,2.3358
14,21/06/18,11:11:44,2.3358
15,21/06/18,11:11:54,2.3336
16,21/06/18,11:12:04,2.3308
17,21/06/18,11:12:15,2.33
18,21/06/18,11:12:25,2.33
19,21/06/18,11:12:35,2.3308
20,21/06/18,11:12:45,2.3343
21,21/06/18,11:12:56,2.3343
22,21/06/18,11:13:06,2.3343
23,21/06/18,11:13:31,2.3322
24,21/06/18,11:13:41,2.33
25,21/06/18,11:13:51,2.3308
26,21/06/18,11:14:01,2.33
27,21/06/18,11:14:11,2.3308
28,21/06/18,11:14:21,2.33
29,21/06/18,11:14:32,2.33
30,21/06/18,11:14:42,2.3308
31,21/06/18,11:14:52,2.3329
32,21/06/18,11:15:03,2.3315
